logFC	AveExpr	t	P.Value	adj.P.Val	B
2290	-0.71278723227827	3.8233681074708	-3.91827984469611	0.000100065238076604	0.00560213719231898	1.11321730938745
282	-0.650930680859371	4.79295640039912	-3.9121060823255	0.000102589363444583	0.0056577268347423	1.08991826842834
2914	-0.754559379696257	3.74102756508688	-3.90352088475118	0.000106199703578241	0.00574847141163971	1.0603282315903
2984	-0.647460860330903	5.0578766337045	-3.89781743404534	0.00010866428371859	0.00574847141163971	1.03891491336753
1716	-0.837229098366443	4.90250237203969	-3.89738976037972	0.000108902029449196	0.00574847141163971	1.03702145181991
2205	-0.839764152345948	5.03799110855129	-3.89196543030879	0.0001113054146738	0.00579139055079267	1.01740076825317
3027	-1.05354111429381	5.95445567195533	-3.88963417037693	0.000112849829406515	0.00579139055079267	1.00808581696214
2809	-0.704425563300893	3.80735528166237	-3.88424313557133	0.000114749430395894	0.00580820747003873	0.9906110168647
3554	-0.690431364565952	5.87819140650904	-3.87418985035786	0.000119462370925264	0.00589605659013821	0.956156368475664
4659	-1.04760377310065	6.18153427481885	-3.87495723382767	0.000119676385456121	0.00589605659013821	0.956096134259306
4467	-0.637590649821406	5.70328891480967	-3.86298962267189	0.000124928312668638	0.00607381730671864	0.915538682035391
740	-0.716182408397091	4.21489819291491	-3.84517500642402	0.000134111792289348	0.00614483976564207	0.852266248672632
2219	-0.664027975299682	3.35037036106602	-3.8362361864423	0.000138956583794234	0.00614483976564207	0.821569030732626
284	0.701080123127153	6.18340617637855	3.83265605263297	0.000140942973176639	0.00614483976564207	0.808704753429601
1665	-0.734313167945583	3.85915044525688	-3.83086274195321	0.00014194801863977	0.00614483976564207	0.802642724450354
2204	-0.828296435696032	5.98525357193185	-3.82556218028517	0.000145017560142766	0.00614483976564207	0.783036844005308
3750	-0.652171378136355	6.00680432640532	-3.82319490184999	0.000146322221453918	0.00614483976564207	0.775059171883656
2202	-0.894316100261815	7.08511457884677	-3.82141731063644	0.000147580458935618	0.00614483976564207	0.770995280161602
3204	-0.689358320484668	5.46490647633719	-3.82155982488872	0.000147271286828334	0.00614483976564207	0.767589735836093
545	-0.682432476517686	5.05186979150183	-3.81884149203251	0.000148861991636078	0.00614483976564207	0.757352711200857
2771	-0.68578364934782	3.55631101136285	-3.81671462209168	0.000150117881150481	0.00614483976564207	0.751519319291809
3897	-0.61870347566261	5.08165897139956	-3.81659454624519	0.000150189081830017	0.00614483976564207	0.749035679726981
1601	-1.01346207004599	5.03888261292188	-3.81415095034952	0.000152337442310849	0.00614483976564207	0.737014611578539
3558	-0.706487406739033	5.09317573661269	-3.81190088506683	0.000152997363582969	0.00614483976564207	0.732925268139844
4799	0.623510251942109	3.53614204119432	3.80582965801924	0.000156703414852986	0.00622601202023425	0.712146753693803
2357	-0.715626663187505	5.6788262438411	-3.79733136875718	0.000162033502534149	0.00636929565812424	0.682872534685337
3400	0.639643497813494	4.95908804945738	3.78409468518965	0.000170677392890688	0.00658402940889715	0.634085681628304
3892	-0.629877401002659	5.74177055050232	-3.78043654952834	0.000173141872033003	0.00658402940889715	0.623732695849294
4327	-0.732075408395766	6.00715563721064	-3.77972098543189	0.000173627853727418	0.00658402940889715	0.622158789617469
2483	-0.694602373409542	5.19756081005007	-3.77720571800726	0.000175346346501372	0.00658402940889715	0.610924474438552
5024	-0.651910052133593	3.11496275871341	-3.77566681222427	0.00017640565939941	0.00658402940889715	0.608039655404453
2372	-0.665169975717728	5.11851832149475	-3.77131341480373	0.000179435113132263	0.00659227893452414	0.590106803066094
365	-0.680699361905247	3.4589892821686	-3.77023244784755	0.000180194904570213	0.00659227893452414	0.589033987636191
297	-0.796821596333877	4.13605217711149	-3.76627380949599	0.00018301839940163	0.00662993123322572	0.574401793352933
2527	0.602557838203557	3.40475652452359	3.75179516321439	0.000193630448859191	0.00689470650505965	0.523312935284919
142	-0.651219569753585	4.26250130120713	-3.75122660837784	0.000194059398247958	0.00689470650505965	0.51897315452993
3608	-0.682693241929235	5.24077633331223	-3.7448886919505	0.000198902086050473	0.00699945912339521	0.498442659701555
618	-0.726365488713763	4.28130213696924	-3.74191125384178	0.000201216188713716	0.00701409261601115	0.486548564197573
2519	-0.656351224918544	5.06993612676478	-3.73198977802043	0.000209111663091978	0.00715432958448944	0.453504319659299
3592	-0.862883976646705	4.21750938184189	-3.73246669211422	0.00020908516270032	0.00715432958448944	0.453178242886347
2191	0.663321986749613	6.4875189979765	3.72785665328988	0.000212486110093199	0.00720308419077405	0.44334131317902
4919	-0.604174429629578	6.00215735584288	-3.72205021661561	0.000217313407798653	0.0072920244226423	0.421882555079593
4134	-0.775043331718663	6.57956130509859	-3.71998306773502	0.000219056755321596	0.0072920244226423	0.417032096961673
4208	-0.657419340680796	5.91619327649698	-3.71630758440119	0.000222189064042642	0.00733025528247824	0.401818103946747
1441	-0.600061261583281	5.78109890524357	-3.71062093503858	0.000227118511956521	0.00742657435114464	0.381876501273012
235	-0.635992978251144	4.42843251236095	-3.68896162437433	0.000246852287852926	0.00794799101181875	0.304279051739513
2110	-0.617948445044332	6.01553531558245	-3.6836368227679	0.000251944899143319	0.00794799101181875	0.290240320372187
916	-0.729441966234462	4.64697056402435	-3.68447155769117	0.000251140086351715	0.00794799101181875	0.288948748683778
4295	-0.642099368673577	4.09591847849956	-3.68329576791199	0.000252274425817477	0.00794799101181875	0.285542179148179
1869	-0.650152948864723	6.22740087940902	-3.67166604527803	0.000263756635719402	0.00794799101181875	0.250453451753189
3657	-0.717801814268336	4.27194650415595	-3.66852058006006	0.000266945580680571	0.00794799101181875	0.234364587514783
937	-0.704183493601671	3.76876217282802	-3.66290116041131	0.000272733061381498	0.00794799101181875	0.221243929604178
2362	-0.618200218059212	4.78130047838583	-3.6642273871196	0.000271356636048832	0.00794799101181875	0.220554880461991
4024	-0.713931713545183	5.59319973321769	-3.6626250505805	0.000273020446121041	0.00794799101181875	0.217161738494706
285	-0.616254498450108	5.49375213651642	-3.6611060198575	0.000274606602330853	0.00794799101181875	0.211758408654137
5002	-0.727625373114177	7.59904099628963	-3.65634856488479	0.000279630498097222	0.00794799101181875	0.20443649665313
662	-0.658787411745943	4.9747834369222	-3.65498773057414	0.000281083352122807	0.00794799101181875	0.189613634197352
3201	-0.660719948401872	5.31553332522374	-3.65395956055103	0.000282185747170214	0.00794799101181875	0.187014222588872
2203	-0.803199926801927	5.96016900546746	-3.65251248154248	0.00028389285962757	0.00794799101181875	0.184110320240221
1038	-0.974567909187561	6.1978009452489	-3.6527891710454	0.000284509044095713	0.00794799101181875	0.183623681312929
4325	-0.696124094435411	5.53930264910913	-3.64957201200137	0.00028693584862792	0.00794799101181875	0.172764546294026
2224	-0.665252930776546	6.50529504716085	-3.64840870776332	0.000288207818997045	0.00794799101181875	0.172640810152648
3333	-0.694819726596009	4.95665442012376	-3.64834562215773	0.000288276948706522	0.00794799101181875	0.168143576742692
3766	-0.668321508229867	6.87862029055049	-3.64495975387259	0.000292010144725225	0.00794799101181875	0.163814367473231
1663	-0.713406345275488	3.90419897441024	-3.6443692246769	0.000292665883662508	0.00794799101181875	0.156780077860797
4160	-0.764312918554938	5.49682362056977	-3.64048773849328	0.000297024637746694	0.00794799101181875	0.142404631384506
593	-0.723702590942131	4.8874715385445	-3.63961694388007	0.000297993512399832	0.00794799101181875	0.137533700576467
1596	-0.791876015347528	4.53425849930752	-3.63787319065942	0.000300139870691354	0.00794799101181875	0.13009256958043
996	-0.694478145541625	4.69037467033273	-3.63528855406234	0.000302925056379796	0.00794799101181875	0.122316451055134
2807	-0.747119029065958	6.29424326893054	-3.63346150366599	0.000305029616658325	0.00794799101181875	0.121771245144068
3794	-0.7151898409834	4.37193919512171	-3.63310335680765	0.000305443768248515	0.00794799101181875	0.114298106820234
4704	-0.63720126257551	3.38982709671914	-3.62513629956613	0.000314794296716818	0.00813402046411638	0.0926618207461543
945	-0.622585670094427	3.24696351399331	-3.62301476298141	0.000317329161059586	0.00814257812579979	0.0857966480189072
1676	-0.696290806120011	3.5932216533186	-3.61903493813206	0.000322136112876632	0.00820891680744245	0.0706268655368838
4953	-0.635688405192163	6.28164771662967	-3.61643144868158	0.000325317568773203	0.00823320833299304	0.0640878318845264
298	-0.672082961063403	3.7738554049302	-3.6109510655761	0.000332111181681032	0.00830731096609465	0.0421028066701119
3575	-0.686374855724942	4.07924629408939	-3.61044746472346	0.000332742090116917	0.00830731096609465	0.0393263615275847
3316	-0.690011524882847	3.63825534179777	-3.60644735026704	0.000337793498161491	0.00832766349465272	0.0290895133166238
4892	-0.653205578810721	4.78550024698068	-3.60623408403483	0.000338064823869529	0.00832766349465272	0.0278914359914681
339	-0.590318662430362	5.33112517952697	-3.60192104399264	0.000343596113502476	0.00840786516153411	0.011741034351239
3895	-0.617953260280451	5.27753327602667	-3.58716678591381	0.000363166394406318	0.00872621294992685	-0.0376742225279472
3896	-0.617953260280451	5.27753327602667	-3.58716678591381	0.000363166394406318	0.00872621294992685	-0.0376742225279472
467	-0.895268605842667	6.43182917565542	-3.57842432507765	0.000376154491946173	0.00879137851582346	-0.0635196933934576
580	-0.700879449722865	3.98097096330373	-3.57761010989285	0.000376395059298704	0.00879137851582346	-0.0657358077882311
910	-0.622670681387989	4.64719858345209	-3.57803582932479	0.000375796278696785	0.00879137851582346	-0.0694010332004034
1925	-0.659204493751219	3.55051593015474	-3.57569089144091	0.000379105586966273	0.00879137851582346	-0.073397468706899
4864	-0.89075994304472	5.07726119794946	-3.57561302923256	0.000380225044998857	0.00879137851582346	-0.0784156939266589
936	-0.75900203991841	4.43295025390634	-3.57463665757653	0.0003806821549477	0.00879137851582346	-0.0813017291006863
4668	-0.657011559865301	5.3734729288013	-3.57269341520545	0.000383375568466585	0.00879858835704369	-0.0837624647103175
590	0.682666306932036	5.24731136098534	3.56477554496641	0.000394872533491551	0.00889673497586674	-0.110311764699364
1907	-0.738018135252463	4.90814924288548	-3.564828435274	0.000394796190212863	0.00889673497586674	-0.112561646105531
2780	-0.66566850250652	3.38426148546665	-3.56152177883007	0.000399690084465581	0.00889673497586674	-0.119336901944368
1737	-0.707981323076509	4.60387981657653	-3.55924308687986	0.000403096653700541	0.00889673497586674	-0.131699778829518
4101	-0.633046811944204	4.13792085254352	-3.55843292493924	0.000404314358504601	0.00889673497586674	-0.134678444071223
2225	-0.737804348092912	6.67287820961125	-3.55279426004533	0.000412885407969469	0.00889673497586674	-0.145513852678172
471	-0.625856676420794	3.03627699046583	-3.55340850954941	0.000411943526417007	0.00889673497586674	-0.14722085278344
942	-0.638016862073336	4.71136716092531	-3.55095699780525	0.000415714691411464	0.00889673497586674	-0.158407762785999
5043	-0.614175790654924	4.88806264804657	-3.55079491936697	0.000415965152825183	0.00889673497586674	-0.159119337825777
2851	-0.726660810088958	5.82222179642425	-3.54813242454978	0.000420099811764463	0.00889673497586674	-0.164765314323684
3394	-0.661132489334848	4.46100738898928	-3.54852065100426	0.000419494537485365	0.00889673497586674	-0.167561682843385
3337	-0.659688983787407	5.10828918586553	-3.54727743593636	0.000421435687989715	0.00889673497586674	-0.170266835873319
3605	-0.826781019199848	4.37671639985449	-3.54699347949081	0.000422545637381146	0.00889673497586674	-0.173948148067447
1915	-0.61290922829238	4.96757227483876	-3.54426357560772	0.000426176479222845	0.00889673497586674	-0.18078462308227
1227	-0.591666457599784	6.65134283892675	-3.53309278877814	0.000444187070245746	0.00915714355253168	-0.210433781291418
515	-0.646004879927677	3.8304513697958	-3.53220528656403	0.00044564811305899	0.00915714355253168	-0.216619952354505
192	-0.639083781074461	5.08556921441119	-3.53194014151652	0.000446085477525224	0.00915714355253168	-0.220786239209494
3949	-0.596993520763897	5.76554881298056	-3.52766401734399	0.000453194779733173	0.00920085006106634	-0.232340572755177
4968	-0.621890190204182	3.35660973850652	-3.52167847780712	0.000463324279867872	0.009350213397359	-0.250019254196284
2462	-0.824517585813417	4.50359056508611	-3.52077060344394	0.000465612791641152	0.009350213397359	-0.259727259174745
2584	-0.676405310182579	4.29026158596632	-3.51257508123732	0.000479137011753441	0.00956979058610252	-0.285740616848518
2121	-0.639886813680401	6.49880174800852	-3.50822252377463	0.000486874521312609	0.00962781327293084	-0.29225659182531
660	-0.682266077508701	4.57027260224839	-3.50801109426608	0.000487253337493388	0.00962781327293084	-0.298197852628899
777	-0.735788677344818	5.43578648099308	-3.50636403458243	0.000490234092606763	0.00963518602224462	-0.302032276577767
2002	-0.81180194936628	7.55647000645244	-3.50067114719589	0.000500964784651486	0.00964448937217669	-0.312269132354158
540	-0.764016175256687	5.54234673386341	-3.50239559755172	0.000497624307993019	0.00964448937217669	-0.315963522331954
514	-0.638008564353703	3.83716973025118	-3.50162710822997	0.000498822098439171	0.00964448937217669	-0.316504124468773
4673	-0.642183363132224	3.83827916160959	-3.49570940183685	0.000509774755672009	0.00970936970210348	-0.338291666933329
3165	-0.595262028346506	4.77869864117965	-3.48921316173719	0.000522056778506323	0.00989230664913263	-0.360460569053141
493	-0.604602458911172	3.2639213789718	-3.47668023534765	0.000546537065383381	0.0102357632169339	-0.396018742025217
283	-0.682921572746443	3.50820628517897	-3.4757017005351	0.00054849285979781	0.0102357632169339	-0.398433945234712
1490	-0.623892047120209	3.2299653566396	-3.47170454222871	0.000556550055555419	0.0103339319360667	-0.412145818907824
160	-0.8128640981844	5.28426004431253	-3.46072354402091	0.000580089060190479	0.0105669727568396	-0.451661928783947
3866	-0.629973963096998	6.22471158874821	-3.45911499906935	0.000582655329367572	0.0105669727568396	-0.452521682872711
1010	-0.618641811740732	3.17086170918517	-3.45871344511961	0.000583506493242289	0.0105669727568396	-0.454213474979466
4818	-0.668968356006267	5.16496071236661	-3.45915219357162	0.000582576547786999	0.0105669727568396	-0.457064614969616
1742	0.726650863384381	4.47743984671866	3.45899612670583	0.000582942268803015	0.0105669727568396	-0.458786564500709
3338	-0.635653912308655	4.91481929875732	-3.45741832027015	0.000586259652273914	0.0105669727568396	-0.463458527278621
4503	-0.701613546879875	4.35985441986061	-3.45406242264896	0.000593450092862527	0.0105872777492799	-0.472617073848178
2739	-0.615822071760113	5.63013958310739	-3.45288973343147	0.000595982076278816	0.0105872777492799	-0.475126928749401
3464	-0.721966226443887	4.40628286661866	-3.45013121603724	0.000602013765279852	0.0106432577163113	-0.4877606736355
2452	-0.662806650165558	7.1777494090738	-3.42893086832785	0.000649971806237849	0.011382207696914	-0.544144500536749
3719	-0.67258783293284	7.61185069645167	-3.41654925199354	0.000679628279744272	0.0115856920165596	-0.581150457622205
3776	-0.648495430959005	5.71801827616814	-3.41728043655677	0.000677842481409494	0.0115856920165596	-0.588396340368559
3426	-0.747170912824803	4.52793192369665	-3.418180852315	0.000675962347936172	0.0115856920165596	-0.590303780208789
2025	-0.634859867270569	5.94912978869383	-3.41486187297547	0.000683766175932531	0.0115856920165596	-0.595124736206689
1569	-0.695299431699905	5.45313067117354	-3.41449180746341	0.000684676807591117	0.0115856920165596	-0.598621165472492
3043	-0.772989911655176	4.75533190651696	-3.41455292547717	0.000685171505651013	0.0115856920165596	-0.601694344299116
3262	-0.70272832921033	4.44592226963544	-3.41304029193492	0.000688259518940717	0.0115856920165596	-0.606432769415797
1096	-0.615073230829653	4.01400885774484	-3.41241383646226	0.000689811162014374	0.0115856920165596	-0.607379637846263
1879	-0.679527135115059	5.37367277958571	-3.40965370185797	0.000696686533285698	0.0116482205452066	-0.614368088815779
264	-0.641406034961924	3.58314384860595	-3.40199522504083	0.000716099299497661	0.0118654121598379	-0.636585220802269
4679	-0.614853837322633	5.95986043218847	-3.39732825067226	0.000728175056192066	0.0120116376456682	-0.650671076482578
1328	-0.593789686216651	3.42214301298736	-3.39022334088157	0.00074692359658341	0.0122118703069721	-0.671986457078829
983	-0.667978585112973	3.76088906991737	-3.38578717363354	0.000758856741479712	0.0123050732440893	-0.689724136466104
2419	-0.608028608826073	6.08819339597735	-3.37167864807086	0.000797998457874863	0.0127756002958231	-0.730448884424901
4119	-0.587107807114069	5.54457633113612	-3.37059955983361	0.000801068254666225	0.0127756002958231	-0.736747857632048
3694	-0.640664985563073	4.25942114765566	-3.36797582351532	0.000808578173093064	0.0127860569818737	-0.745402410159968
1993	-0.689245705413955	8.99984491189088	-3.36191108835751	0.000826188661924966	0.0127860569818737	-0.752890933612332
1101	-0.605804350719369	5.39104677146211	-3.36198192887274	0.000825980915138056	0.0127860569818737	-0.762613342334417
4622	-0.659686389292586	4.16894778201833	-3.36263137242365	0.000824078621338152	0.0127860569818737	-0.76462493020579
2053	-0.671408432873597	5.20525661149225	-3.360065158362	0.000831619197308858	0.0127860569818737	-0.77099835521487
1746	-0.601411772305933	6.41982973918322	-3.35700634394753	0.000840691056403781	0.0127860569818737	-0.774821986855786
2123	-0.686774252961577	5.66346503308946	-3.35818384783374	0.000837187964324399	0.0127860569818737	-0.775080046340484
49	-0.639594674839334	3.97123156933034	-3.3569465722019	0.000840869241297785	0.0127860569818737	-0.781912798799733
2810	-0.620769189751596	4.00395674591253	-3.34522145669622	0.000876510065341877	0.0131783048121897	-0.815983973183404
3378	-0.633370374469	5.38977753914939	-3.34494574133651	0.000877364812936037	0.0131783048121897	-0.817561675985854
3167	-0.722555090259578	5.51861236447488	-3.34158722164701	0.000888074945101956	0.0132851697253106	-0.827599294149995
4463	-0.738262074505038	4.07216453245478	-3.33130603852386	0.000921129257438466	0.0136142904249405	-0.862314438432747
436	-0.594303713041646	5.0435982632201	-3.32838237725939	0.000930157720507806	0.0136929592720173	-0.870463148978732
3029	-0.591377062356889	4.17743039644024	-3.32342779181852	0.000946513974811569	0.0137206903966239	-0.885798153882899
3947	-0.608700144969472	5.75406633983389	-3.32172536997929	0.000952195458061926	0.0137206903966239	-0.887203985184319
4464	-0.799044792401831	4.23370663583634	-3.32294966496094	0.000949630757266619	0.0137206903966239	-0.889842594552865
2297	-0.590245244794556	3.74189091932861	-3.31872238589126	0.00096229457651155	0.013781699458179	-0.897783120113302
821	-0.609862256320954	3.83713926481151	-3.31433922736715	0.000977213913190716	0.013918562307669	-0.912612342128265
280	-0.669291521381674	3.96353536681366	-3.30653321768457	0.00100431692657441	0.0141100800140398	-0.935983907191885
3968	-0.611635153709165	6.02208626841763	-3.30225444354444	0.00101946754760761	0.0142148399562646	-0.946602866544137
5027	-0.764841695808722	6.92251327956252	-3.29961137649302	0.00102972244210466	0.0143038512164538	-0.949871829907669
1613	-0.673807381788864	6.67695743965202	-3.29500961149165	0.00104560512024759	0.014362494123847	-0.96406111707053
3661	-0.624952333506686	4.40354579649934	-3.2968868959721	0.00103877330587486	0.0143347235540734	-0.969528624034523
1841	-0.625000068138856	5.49392622285533	-3.29256400664875	0.00105456769603949	0.0144319542106146	-0.979134582170701
2937	-0.747726019971686	7.13612962016412	-3.2883754397939	0.00107055532781073	0.0144897506822734	-0.982769730104691
205	-0.741321060573724	4.10980450617494	-3.28439114146325	0.00108585856249463	0.0146432386438601	-1.00768068375628
4389	-0.631084374752832	4.44640147098654	-3.27921394722378	0.00110476167660525	0.0148291054147741	-1.02326063181444
3071	-0.719990580672137	3.57140281536689	-3.27135597174731	0.00113575146226781	0.0150098806126346	-1.04242391648486
2289	-0.646930459267434	3.76486448442843	-3.26583322214166	0.00115728605675944	0.0150098806126346	-1.06118648732566
301	-0.614563473274159	5.50983230689407	-3.26504698017884	0.00116044320514251	0.0150098806126346	-1.06310150073095
2843	-0.604494292026459	5.57429563496456	-3.2597981486045	0.00118172517807404	0.0150786071095369	-1.07678451295149
723	-0.655405840139706	4.56015219152221	-3.25834570114793	0.00118767783971223	0.0150786071095369	-1.08395407026556
2380	-0.637962034573452	3.74834543903781	-3.25636741142112	0.00119583028433046	0.0150786071095369	-1.0862441147954
4171	-0.686344116457152	4.37971293914613	-3.25847940205848	0.0011871922948575	0.0150786071095369	-1.08630648434189
2174	-0.64693211620854	4.2675180672426	-3.25578101000349	0.00119825675994724	0.0150786071095369	-1.09418312017591
209	-0.700545874823987	5.54672142696779	-3.24007967611221	0.00126524855926937	0.0156357639682285	-1.13869831433506
4298	-0.596828664082435	4.09551587906939	-3.23794458644468	0.00127427779201603	0.0156386096525228	-1.14783939460204
355	-0.657730623059379	6.18755566553323	-3.23506222586887	0.00128697378834624	0.0156386096525228	-1.15001863946614
