num.nmd	num.transcripts	nmd.ids
36191	0	5	
36192	0	1	
36193	0	1	
36194	0	0	
36195	0	3	
36196	0	0	
36197	1	1	***
36198	0	1	
36199	0	0	
36200	0	0	
36201	0	11	
36202	1	10	***
36203	1	1	***
36204	1	1	***
36205	1	1	***
36206	1	9	***
36207	0	10	
36208	0	1	
36209	1	1	***
36210	0	21	
36211	0	14	
36212	0	1	
36213	0	10	
36214	0	8	
36215	0	9	
36216	7	7	*********************
36217	7	7	*********************
36218	0	1	
36219	0	0	
36220	0	5	
36221	0	0	
36222	0	4	
36223	0	0	
36224	2	2	******
36225	1	1	***
36226	0	0	
36227	0	0	
36228	0	0	
36229	0	0	
36230	2	2	******
36231	1	1	***
36232	0	0	
36233	0	0	
36234	0	8	
36235	0	0	
36236	0	0	
36237	0	0	
36238	0	0	
36239	0	0	
36240	0	2	
36241	0	1	
36242	0	5	
36243	0	2	
36244	0	5	
36245	0	6	
36246	0	1	
36247	0	1	
36248	1	1	***
36249	0	1	
36250	0	0	
36251	0	0	
36252	1	1	***
36253	0	0	
36254	1	1	***
36255	0	2	
36256	0	1	
36257	0	1	
36258	0	2	
36259	1	1	***
36260	0	1	
36261	1	1	***
36262	0	0	
36263	0	0	
36264	0	0	
36265	0	0	
36266	0	0	
36267	0	0	
36268	0	5	
36269	0	4	
36270	0	4	
36271	0	0	
36272	0	2	
36273	1	1	***
36274	0	1	
36275	1	1	***
36276	1	1	***
36277	1	1	***
36278	0	1	
36279	0	0	
36280	0	0	
36281	0	1	
36282	0	0	
36283	0	0	
36284	0	0	
36285	0	0	
36286	0	0	
36287	0	0	
36288	0	0	
36289	0	6	
36290	0	2	
36291	0	5	
36292	0	3	
36293	0	1	
36294	0	5	
36295	0	0	
36296	0	1	
36297	0	2	
36298	0	2	
36299	0	2	
36300	0	0	
36301	0	1	
36302	0	0	
36303	0	1	
36304	1	1	***
36305	0	0	
36306	0	0	
36307	0	0	
36308	0	6	
36309	1	1	***
36310	0	0	
36311	1	1	***
36312	0	7	
36313	0	2	
36314	1	7	***
36315	1	1	***
36316	0	0	
36317	0	0	
36318	1	5	***
36319	0	2	
36320	0	1	
36321	1	1	***
36322	0	0	
36323	1	1	***
36324	0	0	
36325	0	7	
36326	1	2	***
36327	0	3	
36328	0	0	
36329	0	2	
36330	0	2	
36331	1	1	***
36332	1	1	***
36333	0	0	
36334	1	1	***
36335	0	1	
36336	0	10	
36337	3	13	*********
36338	1	1	***
36339	0	1	
36340	0	0	
36341	0	1	
36342	2	5	******
36343	0	7	
36344	1	5	***
36345	3	6	*********
36346	3	7	*********
36347	2	6	******
36348	0	0	
36349	0	2	
36350	1	1	***
36351	0	1	
36352	0	1	
36353	0	7	
36354	1	6	***
36355	1	8	***
36356	1	3	***
36357	0	0	
36358	0	1	
36359	0	1	
36360	0	1	
36361	0	1	
36362	0	2	
36363	0	1	
36364	0	0	
36365	0	0	
36366	0	0	
36367	0	5	
36368	0	0	
36369	0	0	
36370	0	0	
36371	0	0	
36372	0	4	
36373	0	6	
36374	0	0	
36375	0	0	
36376	0	0	
36377	1	1	***
36378	1	1	***
36379	0	0	
36380	0	2	
36381	0	0	
36382	0	1	
36383	0	0	
36384	0	1	
36385	0	1	
36386	0	1	
36387	0	1	
36388	0	1	
36389	0	1	
36390	1	1	***
36391	1	1	***
36392	0	1	
36393	0	0	
36394	0	0	
36395	1	1	***
36396	1	1	***
36397	1	1	***
36398	0	0	
36399	0	1	
36400	1	1	***
36401	1	1	***
36402	1	1	***
36403	0	0	
36404	0	1	
36405	2	2	******
36406	0	1	
36407	1	1	***
36408	0	6	
36409	1	1	***
36410	0	0	
36411	1	1	***
36412	0	1	
36413	0	1	
36414	0	0	
36415	0	0	
36416	1	1	***
36417	1	1	***
36418	1	1	***
36419	0	0	
36420	0	0	
36421	0	1	
36422	0	0	
36423	2	2	******
36424	1	1	***
36425	1	1	***
36426	1	1	***
36427	0	1	
36428	0	0	
36429	0	3	
36430	1	1	***
36431	1	6	***
36432	0	0	
36433	0	1	
36434	0	0	
36435	0	0	
36436	0	1	
36437	0	0	
36438	0	0	
36439	1	1	***
36440	1	1	***
36441	1	1	***
36442	0	1	
36443	0	0	
36444	1	1	***
36445	0	0	
36446	0	1	
36447	0	0	
36448	0	0	
36449	3	3	*********
36450	2	2	******
36451	0	0	
36452	0	0	
36453	0	0	
36454	0	6	
36455	3	3	*********
36456	0	0	
36457	0	3	
36458	0	2	
36459	0	0	
36460	0	1	
36461	0	1	
36462	0	1	
36463	1	1	***
36464	0	0	
36465	0	0	
36466	0	0	
36467	0	3	
36468	0	2	
36469	0	0	
36470	0	1	
36471	0	0	
36472	0	0	
36473	0	0	
36474	0	0	
36475	0	0	
36476	0	4	
36477	0	0	
36478	2	2	******
36479	4	4	************
36480	0	14	
36481	0	4	
36482	0	12	
36483	0	13	
36484	1	3	***
36485	0	1	
36486	0	1	
36487	0	4	
36488	0	3	
36489	0	0	
36490	0	15	
36491	8	19	************************
36492	4	6	************
36493	6	18	******************
36494	1	1	***
36495	0	1	
36496	0	0	
36497	0	1	
36498	6	9	******************
36499	0	13	
36500	0	6	
36501	1	12	***
36502	1	13	***
36503	0	21	
36504	9	23	***************************
36505	7	20	*********************
36506	2	3	******
36507	2	2	******
36508	1	1	***
36509	2	2	******
36510	0	0	
36511	0	0	
36512	0	1	
36513	0	0	
36514	0	0	
36515	0	1	
36516	0	0	
36517	0	0	
36518	0	0	
36519	0	1	
36520	0	1	
36521	0	4	
36522	1	1	***
36523	0	1	
36524	1	1	***
36525	0	0	
36526	0	0	
36527	0	1	
36528	0	0	
36529	1	1	***
36530	0	1	
36531	1	1	***
36532	2	2	******
36533	2	2	******
36534	1	1	***
36535	1	1	***
36536	0	1	
36537	0	0	
36538	0	1	
36539	1	1	***
36540	0	0	
36541	1	1	***
36542	0	1	
36543	0	1	
36544	0	0	
36545	1	1	***
36546	0	1	
36547	0	1	
36548	0	1	
36549	0	0	
36550	0	0	
36551	0	1	
36552	0	1	
36553	0	0	
36554	0	3	
36555	0	0	
36556	0	0	
36557	0	2	
36558	0	0	
36559	0	1	
36560	1	1	***
36561	0	0	
36562	0	1	
36563	0	1	
36564	0	2	
36565	0	4	
36566	0	1	
36567	0	0	
36568	0	1	
36569	1	1	***
36570	0	0	
36571	1	1	***
36572	1	2	***
36573	1	1	***
36574	1	1	***
36575	1	1	***
36576	0	0	
36577	0	0	
36578	0	0	
36579	0	0	
36580	0	2	
36581	0	1	
36582	0	0	
36583	0	4	
36584	1	1	***
36585	0	4	
36586	0	0	
36587	1	1	***
36588	0	0	
36589	1	1	***
36590	1	1	***
36591	1	1	***
36592	0	0	
36593	0	0	
36594	1	1	***
36595	0	0	
36596	0	0	
36597	0	0	
36598	0	0	
36599	0	2	
36600	0	2	
36601	0	1	
36602	0	0	
36603	0	0	
36604	0	3	
36605	0	0	
36606	0	0	
36607	0	0	
36608	0	1	
36609	2	4	******
36610	1	1	***
36611	1	3	***
36612	0	3	
36613	0	0	
36614	1	1	***
36615	0	1	
36616	0	2	
36617	0	5	
36618	1	1	***
36619	1	1	***
36620	0	1	
36621	1	1	***
36622	2	2	******
36623	0	1	
36624	1	1	***
36625	0	1	
36626	1	1	***
36627	1	1	***
36628	1	1	***
36629	0	8	
36630	0	0	
36631	0	0	
36632	0	5	
36633	0	0	
36634	0	0	
36635	0	0	
36636	0	0	
36637	0	0	
36638	0	0	
36639	0	0	
36640	0	0	
36641	0	1	
36642	0	0	
36643	0	1	
36644	0	2	
36645	1	1	***
36646	1	3	***
36647	1	1	***
36648	0	1	
36649	0	2	
36650	0	0	
36651	1	4	***
36652	1	1	***
36653	0	0	
36654	0	1	
36655	1	1	***
36656	0	2	
36657	0	4	
36658	1	1	***
36659	0	0	
36660	0	0	
36661	0	4	
36662	0	4	
36663	0	0	
36664	0	6	
36665	0	2	
36666	0	4	
36667	0	7	
36668	0	0	
36669	0	1	
36670	0	6	
36671	0	1	
36672	1	1	***
36673	2	2	******
36674	0	1	
36675	2	5	******
36676	2	5	******
36677	0	0	
36678	1	1	***
36679	1	1	***
36680	0	0	
36681	0	0	
36682	0	1	
36683	3	6	*********
36684	1	5	***
36685	0	1	
36686	1	1	***
36687	0	0	
36688	0	1	
36689	0	1	
36690	0	1	
36691	0	0	
36692	0	0	
36693	0	0	
36694	1	1	***
36695	1	1	***
36696	0	5	
36697	1	5	***
36698	0	5	
36699	0	0	
36700	0	0	
36701	0	0	
36702	0	0	
36703	1	1	***
36704	1	1	***
36705	1	1	***
36706	1	1	***
36707	0	0	
36708	0	0	
36709	0	3	
36710	0	2	
36711	0	1	
36712	0	0	
36713	0	1	
36714	0	2	
36715	0	1	
36716	0	0	
36717	0	3	
36718	0	1	
36719	0	1	
36720	0	1	
36721	0	1	
36722	4	4	************
36723	0	0	
36724	3	3	*********
36725	1	1	***
36726	1	1	***
36727	2	2	******
36728	1	1	***
36729	7	22	*********************
36730	3	19	*********
36731	1	1	***
36732	1	1	***
36733	8	23	************************
36734	6	24	******************
36735	1	1	***
36736	3	20	*********
36737	1	1	***
36738	0	0	
36739	1	1	***
36740	1	1	***
36741	1	1	***
36742	1	1	***
36743	0	0	
36744	0	0	
36745	0	1	
36746	0	0	
36747	0	0	
36748	0	2	
36749	0	0	
36750	1	1	***
36751	0	0	
36752	0	2	
36753	0	4	
36754	0	2	
36755	0	3	
36756	0	0	
36757	0	3	
36758	2	2	******
36759	1	1	***
36760	0	1	
36761	0	0	
36762	1	1	***
36763	1	1	***
36764	0	0	
36765	1	1	***
36766	0	0	
36767	0	0	
36768	0	0	
36769	0	0	
36770	0	0	
36771	0	0	
36772	0	2	
36773	0	0	
36774	1	1	***
36775	1	6	***
36776	0	0	
36777	0	1	
36778	0	0	
36779	0	1	
36780	0	1	
36781	0	0	
36782	0	0	
36783	0	1	
36784	0	1	
36785	1	2	***
36786	3	4	*********
36787	0	1	
36788	1	6	***
36789	0	6	
36790	0	4	
36791	0	2	
36792	0	3	
36793	0	3	
36794	1	1	***
36795	0	0	
36796	0	1	
36797	0	2	
36798	0	0	
36799	0	0	
36800	0	0	
36801	0	0	
36802	0	0	
36803	0	0	
36804	0	0	
36805	0	0	
36806	0	0	
36807	0	0	
36808	0	1	
36809	0	0	
36810	0	2	
36811	1	1	***
36812	0	1	
36813	0	1	
36814	0	0	
36815	0	0	
36816	3	3	*********
36817	0	0	
36818	0	1	
36819	0	2	
36820	0	1	
36821	0	3	
36822	0	1	
36823	0	1	
36824	0	2	
36825	1	1	***
36826	1	1	***
36827	1	1	***
36828	0	1	
36829	0	0	
36830	0	2	
36831	0	3	
36832	0	0	
36833	1	1	***
36834	0	0	
36835	0	0	
36836	0	2	
36837	1	1	***
36838	1	1	***
36839	0	1	
36840	0	2	
36841	0	1	
36842	0	0	
36843	1	1	***
36844	0	2	
36845	0	0	
36846	0	0	
36847	0	5	
36848	0	1	
36849	0	1	
36850	1	1	***
36851	0	1	
36852	0	1	
36853	1	1	***
36854	2	2	******
36855	1	1	***
36856	1	1	***
36857	0	2	
36858	1	1	***
36859	0	1	
36860	0	1	
36861	0	0	
36862	0	1	
36863	0	0	
36864	0	0	
36865	1	1	***
36866	0	1	
36867	0	0	
36868	1	1	***
36869	1	1	***
36870	0	0	
36871	0	0	
36872	0	2	
36873	1	1	***
36874	2	2	******
36875	1	1	***
36876	0	0	
36877	0	4	
36878	1	1	***
36879	1	1	***
36880	0	0	
36881	0	0	
36882	0	1	
36883	0	0	
36884	0	1	
36885	1	1	***
36886	0	1	
36887	0	1	
36888	1	1	***
36889	0	0	
36890	0	0	
36891	0	0	
36892	0	0	
36893	0	0	
36894	1	1	***
36895	0	1	
36896	1	1	***
36897	0	0	
36898	0	1	
36899	0	1	
36900	0	2	
36901	0	2	
36902	0	6	
36903	0	6	
36904	0	4	
36905	0	2	
36906	0	0	
36907	0	0	
36908	0	0	
36909	0	0	
36910	0	0	
36911	0	0	
36912	1	1	***
36913	0	2	
36914	0	0	
36915	0	0	
36916	0	0	
36917	1	1	***
36918	0	0	
36919	0	4	
36920	0	8	
36921	0	0	
36922	0	0	
36923	0	3	
36924	0	0	
36925	0	0	
36926	0	1	
36927	0	3	
36928	1	1	***
36929	0	0	
36930	0	1	
36931	1	1	***
36932	1	6	***
36933	0	1	
36934	0	0	
36935	0	1	
36936	1	1	***
36937	3	12	*********
36938	1	1	***
36939	0	0	
36940	1	1	***
36941	1	1	***
36942	0	0	
36943	0	1	
36944	0	1	
36945	4	20	************
36946	0	1	
36947	1	1	***
36948	0	11	
36949	1	19	***
36950	1	14	***
36951	1	16	***
36952	1	15	***
36953	1	16	***
36954	2	15	******
36955	3	17	*********
36956	0	11	
36957	0	13	
36958	0	1	
36959	0	19	
36960	0	18	
36961	1	15	***
36962	1	1	***
36963	0	16	
36964	0	0	
36965	0	5	
36966	0	7	
36967	1	1	***
36968	0	5	
36969	0	5	
36970	0	0	
36971	0	1	
36972	0	0	
36973	1	1	***
36974	0	1	
36975	0	0	
36976	0	0	
36977	0	0	
36978	0	0	
36979	0	0	
36980	0	0	
36981	0	0	
36982	0	0	
36983	0	0	
36984	0	0	
36985	0	0	
36986	1	1	***
36987	2	3	******
36988	0	1	
36989	1	1	***
36990	2	3	******
36991	0	2	
36992	1	1	***
36993	0	1	
36994	0	1	
36995	1	1	***
36996	1	1	***
36997	1	1	***
36998	0	1	
36999	0	0	
37000	0	0	
37001	0	0	
37002	0	1	
37003	1	1	***
37004	0	1	
37005	1	1	***
37006	0	1	
37007	0	0	
37008	1	1	***
37009	1	1	***
37010	0	1	
37011	1	1	***
37012	2	2	******
37013	1	1	***
37014	4	4	************
37015	1	1	***
37016	0	1	
37017	1	1	***
37018	1	1	***
37019	0	0	
37020	1	1	***
37021	0	1	
37022	0	0	
37023	0	0	
37024	0	0	
37025	0	0	
37026	0	0	
37027	0	0	
37028	0	0	
37029	0	3	
37030	0	0	
37031	0	0	
37032	0	1	
37033	0	0	
37034	0	1	
37035	0	0	
37036	0	1	
37037	0	0	
37038	0	0	
37039	0	0	
37040	0	2	
37041	0	0	
37042	0	0	
37043	0	0	
37044	0	0	
37045	0	0	
37046	0	4	
37047	0	3	
37048	1	3	***
37049	1	1	***
37050	0	4	
37051	0	0	
37052	1	1	***
37053	1	1	***
37054	8	28	************************
37055	0	4	
37056	1	1	***
37057	2	31	******
37058	1	30	***
37059	0	1	
37060	2	51	******
37061	0	34	
37062	1	1	***
37063	0	1	
37064	4	4	************
37065	0	5	
37066	0	0	
37067	3	3	*********
37068	1	1	***
37069	0	0	
37070	0	7	
37071	1	27	***
37072	0	1	
37073	5	5	***************
37074	0	1	
37075	1	1	***
37076	1	2	***
37077	1	2	***
37078	1	2	***
37079	1	1	***
37080	1	1	***
37081	9	45	***************************
37082	0	2	
37083	0	0	
37084	1	1	***
37085	1	1	***
37086	3	3	*********
37087	0	1	
37088	0	1	
37089	0	1	
37090	0	14	
37091	0	1	
37092	0	12	
37093	2	2	******
37094	1	1	***
37095	1	1	***
37096	2	2	******
37097	1	5	***
37098	1	1	***
37099	1	1	***
37100	0	2	
37101	0	3	
37102	1	2	***
37103	0	0	
37104	0	1	
37105	0	0	
37106	0	1	
37107	0	1	
37108	0	0	
37109	0	0	
37110	0	7	
37111	0	12	
37112	0	4	
37113	0	0	
37114	4	9	************
37115	0	10	
37116	0	0	
37117	0	0	
37118	0	0	
37119	0	0	
37120	0	2	
37121	0	1	
37122	0	0	
37123	0	1	
37124	0	2	
37125	0	3	
37126	0	5	
37127	0	0	
37128	0	5	
37129	0	0	
37130	0	0	
37131	0	0	
37132	0	0	
37133	1	1	***
37134	0	0	
37135	1	1	***
37136	1	3	***
37137	2	4	******
37138	3	6	*********
37139	1	1	***
37140	1	3	***
37141	1	1	***
37142	1	1	***
37143	0	0	
37144	0	1	
37145	0	2	
37146	0	0	
37147	1	1	***
37148	0	0	
37149	0	0	
37150	0	2	
37151	1	1	***
37152	0	4	
37153	1	1	***
37154	0	1	
37155	0	1	
37156	0	0	
37157	0	0	
37158	3	3	*********
37159	1	1	***
37160	0	0	
37161	0	1	
37162	1	1	***
37163	1	1	***
37164	0	0	
37165	1	1	***
37166	0	0	
37167	2	2	******
37168	0	0	
37169	1	1	***
37170	0	0	
37171	0	0	
37172	0	1	
37173	0	3	
37174	0	7	
37175	1	1	***
37176	0	1	
37177	1	1	***
37178	2	3	******
37179	1	5	***
37180	0	1	
37181	0	1	
37182	1	1	***
37183	0	0	
37184	0	0	
37185	0	0	
37186	0	0	
37187	0	0	
37188	0	1	
37189	0	0	
37190	0	1	
37191	0	0	
37192	0	0	
37193	0	1	
37194	0	0	
37195	0	0	
37196	0	3	
37197	0	2	
37198	1	7	***
37199	1	6	***
37200	1	9	***
37201	1	8	***
37202	0	0	
37203	0	0	
37204	0	6	
37205	0	0	
37206	0	0	
37207	0	1	
37208	0	0	
37209	0	1	
37210	0	1	
37211	1	6	***
37212	1	1	***
37213	1	1	***
37214	0	1	
37215	0	1	
37216	2	9	******
37217	0	0	
37218	0	0	
37219	0	0	
37220	0	1	
37221	1	1	***
37222	0	0	
37223	2	3	******
37224	2	10	******
37225	0	1	
37226	0	4	
37227	1	1	***
37228	0	3	
37229	0	3	
37230	1	1	***
37231	1	1	***
37232	1	1	***
37233	1	1	***
37234	0	1	
37235	0	0	
37236	0	0	
37237	1	1	***
37238	1	1	***
37239	1	1	***
37240	0	5	
37241	0	1	
37242	0	1	
37243	0	1	
37244	0	1	
37245	0	11	
37246	0	1	
37247	1	1	***
37248	2	6	******
37249	2	5	******
37250	0	4	
37251	0	5	
37252	0	5	
37253	0	4	
37254	0	0	
37255	0	0	
37256	0	1	
37257	0	1	
37258	0	0	
37259	0	0	
37260	0	0	
37261	0	0	
37262	0	1	
37263	1	1	***
37264	1	1	***
37265	0	0	
37266	0	0	
37267	0	0	
37268	0	0	
37269	1	1	***
37270	0	0	
37271	0	0	
37272	0	0	
37273	0	0	
37274	0	1	
37275	0	0	
37276	0	1	
37277	0	1	
37278	0	7	
37279	0	10	
37280	0	9	
37281	0	13	
37282	0	9	
37283	0	11	
37284	0	1	
37285	0	7	
37286	0	10	
37287	1	1	***
37288	0	0	
37289	2	2	******
37290	0	0	
37291	0	0	
37292	0	0	
37293	0	0	
37294	0	0	
37295	1	1	***
37296	0	0	
37297	0	0	
37298	1	3	***
37299	0	1	
37300	0	5	
37301	0	1	
37302	0	1	
37303	0	1	
37304	0	1	
37305	0	0	
37306	0	0	
37307	0	0	
37308	0	0	
37309	0	0	
37310	1	1	***
37311	1	1	***
37312	0	1	
37313	0	8	
37314	0	2	
37315	0	6	
37316	1	11	***
37317	0	1	
37318	0	2	
37319	0	0	
37320	0	2	
37321	1	6	***
37322	1	1	***
37323	0	1	
37324	0	0	
37325	0	0	
37326	3	4	*********
37327	1	1	***
37328	2	4	******
37329	0	3	
37330	0	1	
37331	0	1	
37332	0	3	
37333	0	1	
37334	0	0	
37335	1	3	***
37336	1	5	***
37337	1	5	***
37338	1	5	***
37339	0	5	
37340	0	1	
37341	0	0	
37342	1	1	***
37343	0	0	
37344	0	0	
37345	0	0	
37346	0	4	
37347	0	1	
37348	0	0	
37349	0	0	
37350	0	1	
37351	0	1	
37352	0	0	
37353	0	0	
37354	0	0	
37355	0	2	
37356	0	1	
37357	3	3	*********
37358	1	1	***
37359	1	1	***
37360	1	1	***
37361	0	6	
37362	0	1	
37363	0	1	
37364	0	1	
37365	0	0	
37366	0	0	
37367	0	1	
37368	1	1	***
37369	2	2	******
37370	1	1	***
37371	1	1	***
37372	1	1	***
37373	1	1	***
37374	0	0	
37375	0	0	
37376	0	2	
37377	0	1	
37378	0	0	
37379	0	1	
37380	0	1	
37381	0	1	
37382	1	1	***
37383	1	4	***
37384	0	1	
37385	1	5	***
37386	1	1	***
37387	1	1	***
37388	0	0	
37389	1	4	***
37390	0	1	
37391	1	1	***
37392	1	5	***
37393	1	1	***
37394	0	5	
37395	0	4	
37396	0	0	
37397	0	1	
37398	0	0	
37399	0	1	
37400	0	5	
37401	1	1	***
37402	0	0	
37403	1	1	***
37404	1	6	***
37405	2	5	******
37406	0	1	
37407	0	1	
37408	0	0	
37409	0	3	
37410	0	7	
37411	0	0	
37412	1	1	***
37413	0	0	
37414	0	0	
37415	0	0	
37416	1	1	***
37417	0	1	
37418	1	1	***
37419	0	0	
37420	1	1	***
37421	0	0	
37422	0	0	
37423	1	1	***
37424	0	0	
37425	0	1	
37426	0	1	
37427	1	1	***
37428	1	1	***
37429	0	3	
37430	0	2	
37431	0	0	
37432	0	1	
37433	1	1	***
37434	0	3	
37435	0	0	
37436	1	1	***
37437	1	1	***
37438	1	6	***
37439	0	2	
37440	1	1	***
37441	1	1	***
37442	0	3	
37443	0	2	
37444	1	1	***
37445	0	0	
37446	2	6	******
37447	2	5	******
37448	0	5	
37449	1	1	***
37450	2	4	******
37451	1	1	***
37452	0	1	
37453	0	0	
37454	0	4	
37455	0	1	
37456	0	2	
37457	0	1	
37458	0	2	
37459	0	2	
37460	0	2	
37461	0	2	
37462	1	4	***
37463	0	2	
37464	1	1	***
37465	0	1	
37466	0	3	
37467	0	4	
37468	0	0	
37469	0	2	
37470	1	1	***
37471	0	1	
37472	1	1	***
37473	0	0	
37474	0	1	
37475	0	1	
37476	1	3	***
37477	2	5	******
37478	1	1	***
37479	1	1	***
37480	0	0	
37481	0	0	
37482	0	0	
37483	0	0	
37484	0	0	
37485	0	0	
37486	0	0	
37487	0	3	
37488	0	4	
37489	0	5	
37490	1	1	***
37491	0	2	
37492	0	2	
37493	1	1	***
37494	0	3	
37495	0	0	
37496	0	0	
37497	0	0	
37498	0	0	
37499	0	0	
37500	0	1	
37501	0	2	
37502	0	2	
37503	1	1	***
37504	0	0	
37505	0	1	
37506	1	6	***
37507	1	5	***
37508	0	1	
37509	1	5	***
37510	1	1	***
37511	1	2	***
37512	0	0	
37513	0	1	
37514	0	2	
37515	0	0	
37516	1	1	***
37517	0	0	
37518	2	3	******
37519	2	4	******
37520	1	4	***
37521	0	1	
37522	1	2	***
37523	0	0	
37524	0	1	
37525	0	0	
37526	0	0	
37527	1	1	***
37528	0	2	
37529	0	0	
37530	0	0	
37531	1	2	***
37532	0	0	
37533	0	0	
37534	0	0	
37535	1	1	***
37536	0	1	
37537	1	1	***
37538	1	1	***
37539	0	0	
37540	0	0	
37541	0	0	
37542	0	0	
37543	1	1	***
37544	0	2	
37545	0	1	
37546	1	7	***
37547	1	1	***
37548	0	0	
37549	0	0	
37550	0	0	
37551	0	0	
37552	0	0	
37553	0	0	
37554	0	0	
37555	0	1	
37556	0	0	
37557	0	0	
37558	0	1	
37559	0	0	
37560	0	0	
37561	1	1	***
37562	1	1	***
37563	1	1	***
37564	1	1	***
37565	1	1	***
37566	0	0	
37567	0	0	
37568	0	0	
37569	0	1	
37570	0	2	
37571	0	3	
37572	1	1	***
37573	0	0	
37574	0	0	
37575	0	1	
37576	1	1	***
37577	0	2	
37578	1	1	***
37579	0	4	
37580	0	1	
37581	0	0	
37582	1	1	***
37583	0	8	
37584	0	1	
37585	0	2	
37586	0	0	
37587	0	1	
37588	0	1	
37589	0	1	
37590	0	3	
37591	2	2	******
37592	0	1	
37593	0	2	
37594	0	1	
37595	0	0	
37596	0	1	
37597	0	0	
37598	0	1	
37599	0	2	
37600	0	0	
37601	0	0	
37602	0	2	
37603	0	2	
37604	1	1	***
37605	0	1	
37606	0	1	
37607	0	0	
37608	2	2	******
37609	0	0	
37610	1	1	***
37611	0	5	
37612	0	0	
37613	0	0	
37614	0	1	
37615	0	0	
37616	0	1	
37617	3	3	*********
37618	4	5	************
37619	3	4	*********
37620	3	5	*********
37621	2	3	******
37622	1	2	***
37623	1	1	***
37624	1	1	***
37625	1	1	***
37626	0	1	
37627	0	1	
37628	0	0	
37629	1	1	***
37630	0	1	
37631	0	1	
37632	0	3	
37633	0	1	
37634	0	0	
37635	0	3	
37636	0	0	
37637	0	2	
37638	1	1	***
37639	0	1	
37640	0	1	
37641	0	0	
37642	0	0	
37643	0	0	
37644	0	0	
37645	0	0	
37646	0	0	
37647	0	1	
37648	0	10	
37649	0	4	
37650	0	1	
37651	0	0	
37652	1	1	***
37653	0	0	
37654	1	1	***
37655	0	3	
37656	1	1	***
37657	0	2	
37658	0	4	
37659	0	2	
37660	0	2	
37661	0	0	
37662	0	0	
37663	0	0	
37664	0	0	
37665	2	2	******
37666	1	2	***
37667	1	5	***
37668	2	2	******
37669	1	1	***
37670	1	1	***
37671	2	2	******
37672	1	1	***
37673	1	1	***
37674	0	2	
37675	1	1	***
37676	1	2	***
37677	1	1	***
37678	1	1	***
37679	0	1	
37680	0	0	
37681	1	1	***
37682	0	0	
37683	0	0	
37684	1	1	***
37685	0	0	
37686	0	1	
37687	0	0	
37688	0	0	
37689	0	0	
37690	0	0	
37691	0	3	
37692	1	1	***
37693	0	1	
37694	0	3	
37695	0	3	
37696	0	0	
37697	0	1	
37698	0	1	
37699	1	1	***
37700	0	0	
37701	0	1	
37702	0	0	
37703	0	1	
37704	0	0	
37705	1	1	***
37706	0	0	
37707	2	2	******
37708	0	0	
37709	0	0	
37710	0	4	
37711	0	0	
37712	0	0	
37713	1	1	***
37714	1	1	***
37715	0	0	
37716	1	1	***
37717	0	3	
37718	1	1	***
37719	0	0	
37720	0	0	
37721	0	0	
37722	0	0	
37723	2	7	******
37724	1	1	***
37725	2	4	******
37726	1	4	***
37727	1	1	***
37728	0	1	
37729	0	1	
37730	0	1	
37731	1	1	***
37732	0	0	
37733	0	0	
37734	1	2	***
37735	0	0	
37736	0	0	
37737	0	1	
37738	0	0	
37739	0	0	
37740	0	0	
37741	0	0	
37742	0	2	
37743	0	1	
37744	0	0	
37745	1	1	***
37746	0	0	
37747	0	0	
37748	0	0	
37749	0	0	
37750	1	1	***
37751	1	1	***
37752	0	1	
37753	0	5	
37754	0	1	
37755	1	1	***
37756	1	1	***
37757	0	1	
37758	0	7	
37759	0	1	
37760	0	0	
37761	0	0	
37762	0	6	
37763	0	1	
37764	0	2	
37765	0	1	
37766	0	0	
37767	0	0	
37768	0	0	
37769	0	0	
37770	0	0	
37771	0	0	
37772	1	6	***
37773	0	0	
37774	0	0	
37775	0	0	
37776	1	1	***
37777	1	1	***
37778	0	1	
37779	0	1	
37780	1	3	***
37781	0	2	
37782	0	1	
37783	0	0	
37784	0	0	
37785	1	1	***
37786	1	1	***
37787	1	1	***
37788	1	1	***
37789	1	1	***
37790	1	1	***
37791	2	2	******
37792	1	1	***
37793	0	1	
37794	0	2	
37795	0	1	
37796	1	1	***
37797	1	1	***
37798	1	3	***
37799	1	1	***
37800	2	2	******
37801	0	0	
37802	0	0	
37803	0	0	
37804	1	1	***
37805	0	0	
37806	0	0	
37807	0	0	
37808	0	0	
37809	1	1	***
37810	0	4	
37811	0	0	
37812	0	4	
37813	1	1	***
37814	0	1	
37815	1	1	***
37816	2	2	******
37817	1	1	***
37818	1	1	***
37819	0	1	
37820	0	4	
37821	0	0	
37822	0	2	
37823	0	1	
37824	0	0	
37825	1	1	***
37826	0	1	
37827	0	0	
37828	0	2	
37829	0	0	
37830	0	0	
37831	0	1	
37832	0	6	
37833	0	1	
37834	0	5	
37835	2	2	******
37836	0	0	
37837	0	0	
37838	1	1	***
37839	0	0	
37840	0	2	
37841	0	0	
37842	0	0	
37843	0	0	
37844	0	2	
37845	0	1	
37846	1	1	***
37847	0	1	
37848	0	0	
37849	1	1	***
37850	1	1	***
37851	1	1	***
37852	1	1	***
37853	0	1	
37854	0	0	
37855	1	2	***
37856	1	1	***
37857	0	0	
37858	1	1	***
37859	0	0	
37860	0	0	
37861	0	1	
37862	0	2	
37863	0	1	
37864	0	4	
37865	0	0	
37866	0	3	
37867	0	1	
